review_date,category,product_url,complaint_type,keyword,count,platform
2025-08-26,Toys,https://www.coupang.com/vp/products/9469828,usability,조작,1,coupang
2025-08-26,Toys,https://www.coupang.com/vp/products/99704526,usability,어렵,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/181270504,defect,고장,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/181270504,usability,연결,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/2374357648,fit,불편해요,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/2374357648,usability,소음,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/4760504199,transaction,배송,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7639113579,usability,어렵,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7708840130,usability,연결,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7735827135,defect,깨져,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7735827135,transaction,배송,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,defect,내구성,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,복잡,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,설치,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,앱,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,연결,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,호환,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/78371605,usability,호환성,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7951211266,defect,내구성,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/7951211266,usability,설치,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,드라이버,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,발열,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,설치,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,소음,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,어댑터,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8304549535,usability,연결,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8474213868,usability,소음,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8491401730,fit,아파요,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8628514774,defect,누락,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8628514774,defect,하자,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8628514774,usability,조작,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8742967683,defect,고장,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8742967683,transaction,배송,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8742967683,usability,소음,1,coupang
2025-08-27,Appliances,https://www.coupang.com/vp/products/8755569605,defect,기스,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/5445709374,usability,설치,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/6629444917,fit,맞지 않,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/7043574380,defect,변색,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/7043574380,fit,거부,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/7048034094,defect,하자,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8291762220,defect,기스,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8439921897,transaction,처리,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8641981050,transaction,배송,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8750161701,transaction,배송,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8750167881,fit,너무 불편,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8785210277,defect,내구성,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8803104405,transaction,처리,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8803104405,usability,소음,1,coupang
2025-08-27,Baby,https://www.coupang.com/vp/products/8955451804,usability,설치,1,coupang
2025-08-27,Beauty,https://www.coupang.com/vp/products/5492824164,defect,샘,1,coupang
2025-08-27,Beauty,https://www.coupang.com/vp/products/6712756782,usability,사용법,1,coupang
2025-08-27,Beauty,https://www.coupang.com/vp/products/6712756782,usability,어렵,1,coupang
2025-08-27,Beauty,https://www.coupang.com/vp/products/7099764962,fit,자극이 있,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/175531544,fit,거부,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/2297140139,fit,안 먹어,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/2802692,transaction,배송,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/2802692,transaction,택배,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6335043026,defect,기스,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6335043026,defect,뭉침,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6335043026,defect,파손,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6335043026,fit,구토,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6525944359,defect,내구성,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6525944359,defect,하자,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6525944359,transaction,대응,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/6525944359,usability,조작,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/7028109270,fit,거부,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/7028109270,usability,어렵,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8142360329,fit,안먹어,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8142360329,transaction,상담,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8204719218,fit,거부,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8204719218,fit,맞지 않,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8204719218,fit,알러지,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8204719218,fit,트러블,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8376712987,fit,설사,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8376712987,transaction,배송,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8544717949,usability,어려워,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8595583700,transaction,배달,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/8633792284,transaction,배송,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/9237331163,fit,알러지,1,coupang
2025-08-27,Pet,https://www.coupang.com/vp/products/9237331163,fit,알레르기,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/1149929783,transaction,배송,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/132084745,usability,조작,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/16443721,defect,내구성,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/16443721,usability,조작,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/1727863916,usability,어렵,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/4316501056,transaction,상담,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/4665884495,defect,내구성,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/5191214775,transaction,배송,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/6996809329,defect,내구성,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/6996809329,usability,어려워,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/7221423668,fit,너무 작아,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/7309462,transaction,배송,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8291061124,defect,내구성,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8291061124,transaction,배송,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8326029727,defect,고장,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8463086583,usability,어려워,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8464271449,defect,내구성,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8464271449,usability,사용법,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8489296056,transaction,배송,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8502736105,defect,하자,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8502736105,usability,어렵,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8508722589,fit,불편하다,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8733070301,usability,블루투스,1,coupang
2025-08-27,Toys,https://www.coupang.com/vp/products/8733070301,usability,연결,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/1386927935,defect,새는,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/1386927935,usability,설치,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/5007636737,defect,불량,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/5007636737,transaction,환불,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/5007636737,usability,복잡,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/5333082400,usability,호환,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6047648681,usability,블루투스,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6047648681,usability,설명서,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6047648681,usability,앱,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6047648681,usability,연결,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6079550069,usability,소음,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6079550069,usability,앱,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6236864667,usability,사용법,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6236864667,usability,설명서,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/6236864667,usability,어렵,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7368686380,usability,사용법,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7368686380,usability,소음,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7449780908,usability,발열,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7449780908,usability,연결,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7449780908,usability,호환,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7639113579,defect,하자,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7639113579,usability,과열,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7639113579,usability,사용법,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/7639113579,usability,소음,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,defect,고장,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,발열,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,복잡,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,연결,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,연결이 안,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,호환,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/78371605,usability,호환성,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8304549535,transaction,택배,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8313567922,usability,설치,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8544765276,usability,소음,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8544765276,usability,어렵,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8628514774,defect,고장,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8628514774,fit,너무 커서,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8628514774,usability,소음,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8799394092,transaction,배송,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/8799394092,usability,연결,1,coupang
2025-08-28,Appliances,https://www.coupang.com/vp/products/9003957689,transaction,배송,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/1494279598,usability,어렵,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/1494279598,usability,연결,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/195417865,fit,너무 불편,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/195417865,usability,어려워,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/22585328,transaction,처리,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/22585328,usability,어렵,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/23732477,defect,내구성,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/2423337,usability,설명서,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/5654345159,fit,피부 자극,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/60847776,fit,거부,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/7592625971,defect,하자,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/7592625971,fit,거부,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8059536148,transaction,처리,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8589799731,defect,파손,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8589799731,fit,거부,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8589799731,transaction,배송,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8685833233,defect,부서져,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8685833233,fit,거부,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8685833233,transaction,배송,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8982821562,defect,내구성,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8982821562,fit,통증,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8982821562,usability,소음,1,coupang
2025-08-28,Baby,https://www.coupang.com/vp/products/8982821562,usability,어렵,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/1342397567,usability,어렵,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/6685409356,usability,어려워,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/6740315126,defect,새는,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/6740315126,fit,거부,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/7260585390,fit,트러블,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/7260585390,fit,피부 트러블,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/7358294964,fit,트러블,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/7679370418,transaction,배송,1,coupang
2025-08-28,Beauty,https://www.coupang.com/vp/products/8266600288,defect,내구성,1,coupang
